Position Date Time,Longitude,Latitude,Heading,Average Speed
01/01/2023 12:42:00 AM,0.1045284632676534,0.975947952149321,162,485
01/01/2023 12:43:00 AM,0.0697564737441252,1.042417814102304,152,310
01/01/2023 12:44:00 AM,0.034899496702501,0.8437485469414066,9,835
01/01/2023 12:45:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:46:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:47:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:48:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:49:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:50:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:51:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:52:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:53:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:54:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:55:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:56:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:57:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:58:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 12:59:00 AM,0.034899496702501,0.8437485469414066,0,0
01/01/2023 01:00:00 AM,0.1277081497270572,1.0,210,752
01/01/2023 01:01:00 AM,0.1195312663855751,0.9993908270190958,85,33
01/01/2023 01:02:00 AM,-0.127912704753424,0.9975640502598242,89,1024
01/01/2023 01:03:00 AM,-0.0149586985994727,0.9945218953682732,271,468
01/01/2023 01:04:00 AM,-0.0783228261793216,0.9902680687415704,86,263
01/01/2023 01:05:00 AM,-0.2078057567454715,0.984807753012208,87,536
01/01/2023 01:06:00 AM,-0.1623273684508127,0.9781476007338056,278,190
01/01/2023 01:07:00 AM,-0.2767864088333,0.9702957262759964,86,475
01/01/2023 01:08:00 AM,-0.2198208123299051,0.9612616959383188,279,238
01/01/2023 01:09:00 AM,-0.4073001704791838,0.9510565162951536,86,777
01/01/2023 01:10:00 AM,-0.3888574755869436,0.9396926207859084,301,89
01/01/2023 01:11:00 AM,-0.4565943891000192,0.9271838545667874,79,285
01/01/2023 01:12:00 AM,-0.5443753198020717,0.9135454576426008,81,367
01/01/2023 01:13:00 AM,-0.1933080979091046,0.898794046299167,272,1455
01/01/2023 01:14:00 AM,-0.3766146735332965,0.882947592858927,85,762
01/01/2023 01:15:00 AM,-0.5114184560763114,0.8660254037844387,82,562
01/01/2023 01:16:00 AM,-0.286702286475918,0.848048096156426,274,933
01/01/2023 01:17:00 AM,-0.5364793369372036,0.8290375725550416,85,1037
01/01/2023 01:18:00 AM,-0.5897536451898313,0.8090169943749475,69,235
01/01/2023 01:19:00 AM,-0.5900749671446756,0.7880107536067219,0,87
01/01/2023 01:20:00 AM,-0.6669849303556704,0.766044443118978,74,331
01/01/2023 01:21:00 AM,-0.666226128515509,0.7431448254773942,358,94
01/01/2023 01:22:00 AM,-0.681929013981541,0.7193398003386512,33,118
01/01/2023 01:23:00 AM,-0.8422801490080336,0.6946583704589973,81,672
01/01/2023 01:24:00 AM,-0.9024855177095163,0.6691306063588582,67,270
01/01/2023 01:25:00 AM,-0.8095614393218835,0.6427876096865394,285,400
01/01/2023 01:26:00 AM,-0.952424254610712,0.6156614753256583,79,602
01/01/2023 01:27:00 AM,-0.6235033641819399,0.5877852522924731,274,1367
01/01/2023 01:28:00 AM,-0.7504979866818798,0.5591929034707468,77,539
01/01/2023 01:29:00 AM,-0.5951817356983249,0.5299192642332049,280,654
01/01/2023 01:30:00 AM,-0.846407395913121,0.5000000000000001,83,1048
01/01/2023 01:31:00 AM,-0.8356216315477494,0.4694715627858908,340,134
01/01/2023 01:32:00 AM,-0.8432573510156748,0.4383711467890774,13,132
01/01/2023 01:33:00 AM,-0.9650180594455102,0.4067366430758002,75,521
01/01/2023 01:34:00 AM,-0.8218050973468646,0.3746065934159119,282,608
01/01/2023 01:35:00 AM,-1.0740327227031696,0.3420201433256688,82,1053
01/01/2023 01:36:00 AM,-0.9107079568190468,0.3090169943749474,281,690
01/01/2023 01:37:00 AM,-1.081206518203757,0.2756373558169991,78,719
01/01/2023 01:38:00 AM,-1.1038289092783922,0.2419218955996676,33,168
01/01/2023 01:39:00 AM,-1.2121852855304,0.2079116908177594,72,470
01/01/2023 01:40:00 AM,-0.9302417603789904,0.1736481776669304,276,1176
01/01/2023 01:41:00 AM,-0.9916154808971396,0.1391731009600654,60,291
01/01/2023 01:42:00 AM,-1.1302456944116908,0.1045284632676534,75,591
01/01/2023 01:43:00 AM,-0.9485739961488262,0.0697564737441252,280,766
01/01/2023 01:44:00 AM,-1.0006389400849989,0.034899496702501,56,259
01/01/2023 01:45:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:46:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:47:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:48:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:49:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:50:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:51:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:52:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:53:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:54:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:55:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:56:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:57:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:58:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 01:59:00 AM,-1.0006389400849989,0.034899496702501,0,0
01/01/2023 02:00:00 AM,-1.0447349572164577,-0.034899496702501,32,342
01/01/2023 02:01:00 AM,-1.1390431743232263,-0.0697564737441252,69,416
01/01/2023 02:02:00 AM,-0.807137517331047,-0.1045284632676534,275,1382
01/01/2023 02:03:00 AM,-1.1054721331756403,-0.1391731009600654,83,1244
01/01/2023 02:04:00 AM,-0.960503926088216,-0.1736481776669304,283,617
01/01/2023 02:05:00 AM,-1.075295113215241,-0.2079116908177594,73,496
01/01/2023 02:06:00 AM,-0.6355679748215108,-0.2419218955996676,274,1827
01/01/2023 02:07:00 AM,-1.0621091984660969,-0.2756373558169991,85,1772
01/01/2023 02:08:00 AM,-0.8737309362984236,-0.3090169943749474,280,792
01/01/2023 02:09:00 AM,-1.2163557286646558,-0.3420201433256688,84,1425
01/01/2023 02:10:00 AM,-0.8461582242216626,-0.3746065934159119,275,1539
01/01/2023 02:11:00 AM,-1.1770538601840048,-0.4067366430758002,84,1377
01/01/2023 02:12:00 AM,-0.9530825543560548,-0.4383711467890774,278,937
01/01/2023 02:13:00 AM,-0.97300285305265,-0.4694715627858908,32,153
01/01/2023 02:14:00 AM,-0.9368402658815173,-0.5000000000000001,310,196
01/01/2023 02:15:00 AM,-1.0334144971030397,-0.5299192642332049,72,418
01/01/2023 02:16:00 AM,-0.7374305554501669,-0.5591929034707468,275,1232
01/01/2023 02:17:00 AM,-0.9424103290416412,-0.5877852522924731,82,857
01/01/2023 02:18:00 AM,-0.6260677664288263,-0.6156614753256583,275,1315
01/01/2023 02:19:00 AM,-0.7106758463995292,-0.6427876096865394,72,368
01/01/2023 02:20:00 AM,-0.7002771020341944,-0.6691306063588582,338,117
01/01/2023 02:21:00 AM,-0.6199646650970017,-0.6946583704589973,287,349
01/01/2023 02:22:00 AM,-0.6461464950073703,-0.7193398003386512,46,149
01/01/2023 02:23:00 AM,-0.6269950889902889,-0.7431448254773942,321,126
01/01/2023 02:24:00 AM,-0.6584505489621045,-0.766044443118978,53,161
01/01/2023 02:25:00 AM,-0.7439610075982998,-0.7880107536067219,75,365
01/01/2023 02:26:00 AM,-0.7018172932767974,-0.8090169943749475,296,195
01/01/2023 02:27:00 AM,-0.600746652069852,-0.8290375725550416,281,426
01/01/2023 02:28:00 AM,-0.4050882343049071,-0.848048096156426,275,814
01/01/2023 02:29:00 AM,-0.4252603250358089,-0.8660254037844387,48,111
01/01/2023 02:30:00 AM,-0.5014722433642254,-0.882947592858927,77,323
01/01/2023 02:31:00 AM,-0.6044659637993051,-0.898794046299167,81,431
01/01/2023 02:32:00 AM,-0.3470840868991116,-0.9135454576426008,273,1067
01/01/2023 02:33:00 AM,-0.5938281331138965,-0.9271838545667874,86,1023
01/01/2023 02:34:00 AM,-0.2123715611286555,-0.9396926207859084,271,1580
01/01/2023 02:35:00 AM,-0.4314675813917995,-0.9510565162951536,87,908
01/01/2023 02:36:00 AM,-0.2986761278903365,-0.9612616959383188,274,551
01/01/2023 02:37:00 AM,-0.3398457673433693,-0.9702957262759964,77,174
01/01/2023 02:38:00 AM,-0.1995276103778526,-0.9781476007338056,273,582
01/01/2023 02:39:00 AM,-0.3073127619731191,-0.984807753012208,86,447
01/01/2023 02:40:00 AM,-0.261888662100447,-0.9902680687415704,276,189
01/01/2023 02:41:00 AM,0.0807364892526476,-0.9945218953682732,270,1419
01/01/2023 02:42:00 AM,-0.3548197763257634,-0.9975640502598242,89,1804
01/01/2023 02:43:00 AM,-0.0054842142643701,-0.9993908270190958,270,1446
01/01/2023 02:44:00 AM,0.2662667833244043,-1.0,270,1125
01/01/2023 02:45:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:46:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:47:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:48:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:49:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:50:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:51:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:52:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:53:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:54:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:55:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:56:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:57:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:58:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 02:59:00 AM,0.2662667833244043,-1.0,0,0
01/01/2023 03:00:00 AM,0.034899496702501,-0.8000867035242126,130,1266
01/01/2023 03:01:00 AM,0.0697564737441252,-0.7579349189557157,219,226
01/01/2023 03:02:00 AM,0.1045284632676534,-1.0471046200860268,353,1206
01/01/2023 03:03:00 AM,0.1391731009600654,-1.023859267512331,236,172
01/01/2023 03:04:00 AM,0.1736481776669304,-0.958854827177362,207,304
01/01/2023 03:05:00 AM,0.2079116908177594,-1.0574780119283285,340,432
01/01/2023 03:06:00 AM,0.2419218955996676,-0.8320804556604132,188,944
01/01/2023 03:07:00 AM,0.2756373558169991,-0.818252154795701,247,150
01/01/2023 03:08:00 AM,0.3090169943749474,-0.7625001141395602,210,269
01/01/2023 03:09:00 AM,0.3420201433256688,-1.088662752203942,354,1358
01/01/2023 03:10:00 AM,0.3746065934159119,-0.9447133531347164,192,611
01/01/2023 03:11:00 AM,0.4067366430758002,-0.8642567894347796,201,358
01/01/2023 03:12:00 AM,0.4383711467890774,-0.9246487543531746,332,282
01/01/2023 03:13:00 AM,0.4694715627858908,-0.9668807336441396,323,217
01/01/2023 03:14:00 AM,0.5000000000000001,-1.050927863355546,340,370
01/01/2023 03:15:00 AM,0.5299192642332049,-0.6312163650331035,184,1743
01/01/2023 03:16:00 AM,0.5591929034707468,-1.0111623442460345,355,1578
01/01/2023 03:17:00 AM,0.5877852522924731,-0.7214856641648958,185,1205
01/01/2023 03:18:00 AM,0.6156614753256583,-0.7762800186466134,333,254
01/01/2023 03:19:00 AM,0.6427876096865394,-0.8757532124296072,344,427
01/01/2023 03:20:00 AM,0.6691306063588582,-0.8370437291059717,214,193
01/01/2023 03:21:00 AM,0.6946583704589973,-0.8504109200242626,297,119
01/01/2023 03:22:00 AM,0.7193398003386512,-0.7297326544698356,191,510
01/01/2023 03:23:00 AM,0.7431448254773942,-0.932216067590611,353,844
01/01/2023 03:24:00 AM,0.766044443118978,-0.6313372237886229,184,1250
01/01/2023 03:25:00 AM,0.7880107536067219,-0.5464198640166159,194,363
01/01/2023 03:26:00 AM,0.8090169943749475,-0.4777960121421434,197,297
01/01/2023 03:27:00 AM,0.8290375725550416,-0.4877515402336905,296,92
01/01/2023 03:28:00 AM,0.848048096156426,-0.6516692742841181,353,683
01/01/2023 03:29:00 AM,0.8660254037844387,-0.507520808928554,187,601
01/01/2023 03:30:00 AM,0.882947592858927,-0.4377050083400616,193,297
01/01/2023 03:31:00 AM,0.898794046299167,-0.3269400776311674,188,463
01/01/2023 03:32:00 AM,0.9135454576426008,-0.4902713327758297,354,679
01/01/2023 03:33:00 AM,0.9271838545667874,-0.3658130947115759,186,518
01/01/2023 03:34:00 AM,0.9396926207859084,-0.1756743301338551,183,789
01/01/2023 03:35:00 AM,0.9510565162951536,-0.2732513540716081,353,406
01/01/2023 03:36:00 AM,0.9612616959383188,-0.1469367276854215,184,524
01/01/2023 03:37:00 AM,0.9702957262759964,-0.4361295511766156,358,1198
01/01/2023 03:38:00 AM,0.9781476007338056,-0.2748902956282608,182,668
01/01/2023 03:39:00 AM,0.984807753012208,-0.0599814561329413,181,890
01/01/2023 03:40:00 AM,0.9902680687415704,-0.0413463066327607,196,80
01/01/2023 03:41:00 AM,0.9945218953682732,-0.1381518094508375,357,401
01/01/2023 03:42:00 AM,0.9975640502598242,-0.0288283049581197,181,453
01/01/2023 03:43:00 AM,0.9993908270190958,0.0417814544666927,181,292
01/01/2023 03:44:00 AM,1.0,0.0366988838414447,353,21
01/01/2023 03:45:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:46:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:47:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:48:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:49:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:50:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:51:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:52:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:53:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:54:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:55:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:56:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:57:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:58:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 03:59:00 AM,1.0,0.0366988838414447,0,0
01/01/2023 04:00:00 AM,1.0,0.1734479038079004,180,566
01/01/2023 04:01:00 AM,0.9993908270190958,0.103679109637487,0,289
01/01/2023 04:02:00 AM,0.9975640502598242,0.0154497568187268,1,365
01/01/2023 04:03:00 AM,0.9945218953682732,-0.0744993377153049,1,372
01/01/2023 04:04:00 AM,0.9902680687415704,0.0494737644937405,178,513
01/01/2023 04:05:00 AM,0.984807753012208,0.1035136836666435,174,225
01/01/2023 04:06:00 AM,0.9781476007338056,0.1658147368245583,173,259
01/01/2023 04:07:00 AM,0.9702957262759964,0.377264826582852,177,876
01/01/2023 04:08:00 AM,0.9612616959383188,0.4314071520458807,170,227
01/01/2023 04:09:00 AM,0.9510565162951536,0.2513977923814005,3,746
01/01/2023 04:10:00 AM,0.9396926207859084,0.4234121183972655,176,714
01/01/2023 04:11:00 AM,0.9271838545667874,0.5299931114554408,173,444
01/01/2023 04:12:00 AM,0.9135454576426008,0.3736319131492184,4,650
01/01/2023 04:13:00 AM,0.898794046299167,0.3228954540973181,16,218
01/01/2023 04:14:00 AM,0.882947592858927,0.697793817180334,177,1554
01/01/2023 04:15:00 AM,0.8660254037844387,0.4931144814984258,4,850
01/01/2023 04:16:00 AM,0.848048096156426,0.6430458277418896,173,625
01/01/2023 04:17:00 AM,0.8290375725550416,0.5634584112335733,13,338
01/01/2023 04:18:00 AM,0.8090169943749475,0.6408307393068711,165,331
01/01/2023 04:19:00 AM,0.7880107536067219,0.5647768356794155,15,326
01/01/2023 04:20:00 AM,0.766044443118978,0.3930974336858017,7,717
01/01/2023 04:21:00 AM,0.7431448254773942,0.7385778657526817,176,1434
01/01/2023 04:22:00 AM,0.7193398003386512,0.5498901367225504,7,787
01/01/2023 04:23:00 AM,0.6946583704589973,0.8556547566077398,175,1270
01/01/2023 04:24:00 AM,0.6691306063588582,0.6400513743440234,6,899
01/01/2023 04:25:00 AM,0.6427876096865394,0.7139149008553382,160,324
01/01/2023 04:26:00 AM,0.6156614753256583,0.8499218225368367,168,574
01/01/2023 04:27:00 AM,0.5877852522924731,0.8939666295682868,147,215
01/01/2023 04:28:00 AM,0.5591929034707468,0.5551452975931703,4,1408
01/01/2023 04:29:00 AM,0.5299192642332049,0.7809208671412875,172,943
01/01/2023 04:30:00 AM,0.5000000000000001,0.9687525248733524,170,787
01/01/2023 04:31:00 AM,0.4694715627858908,0.7760991424056861,9,808
01/01/2023 04:32:00 AM,0.4383711467890774,0.9706840229471142,170,816
01/01/2023 04:33:00 AM,0.4067366430758002,0.7892243355051443,9,763
01/01/2023 04:34:00 AM,0.3746065934159119,0.9426699416162104,168,649
01/01/2023 04:35:00 AM,0.3420201433256688,1.1875334478876731,172,1023
01/01/2023 04:36:00 AM,0.3090169943749474,0.9240537838386672,7,1100
01/01/2023 04:37:00 AM,0.2756373558169991,0.9447031580370436,121,162
01/01/2023 04:38:00 AM,0.2419218955996676,1.1194519744437894,169,737
01/01/2023 04:39:00 AM,0.2079116908177594,0.8770383013496352,7,1014
01/01/2023 04:40:00 AM,0.1736481776669304,1.1776415852869746,173,1253
01/01/2023 04:41:00 AM,0.1391731009600654,1.0463521190976457,14,562
01/01/2023 04:42:00 AM,0.1045284632676534,0.8071898453061178,8,1001
01/01/2023 04:43:00 AM,0.0697564737441252,0.8753040988141494,152,316
01/01/2023 04:44:00 AM,0.034899496702501,1.0151989606904357,166,597
01/01/2023 04:45:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:46:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:47:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:48:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:49:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:50:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:51:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:52:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:53:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:54:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:55:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:56:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:57:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:58:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 04:59:00 AM,0.034899496702501,1.0151989606904357,0,0
01/01/2023 05:00:00 AM,-0.0558843676980123,1.0,80,381
01/01/2023 05:01:00 AM,0.0823439931277553,0.9993908270190958,270,572
01/01/2023 05:02:00 AM,0.0048007988546673,0.9975640502598242,88,321
01/01/2023 05:03:00 AM,-0.0950639827379537,0.9945218953682732,88,413
01/01/2023 05:04:00 AM,-0.0065627861877697,0.9902680687415704,272,367
01/01/2023 05:05:00 AM,-0.4454132916407322,0.984807753012208,89,1817
01/01/2023 05:06:00 AM,-0.3597892573160075,0.9781476007338056,274,355
01/01/2023 05:07:00 AM,-0.4158094576572517,0.9702957262759964,82,234
01/01/2023 05:08:00 AM,-0.3023947131741511,0.9612616959383188,274,471
01/01/2023 05:09:00 AM,-0.4547016176873839,0.9510565162951536,86,632
01/01/2023 05:10:00 AM,-0.2088494994458207,0.9396926207859084,272,1019
01/01/2023 05:11:00 AM,-0.5425324483606224,0.9271838545667874,87,1383
01/01/2023 05:12:00 AM,-0.4189089619499264,0.9135454576426008,276,515
01/01/2023 05:13:00 AM,-0.314017261176909,0.898794046299167,278,438
01/01/2023 05:14:00 AM,-0.5055215525872777,0.882947592858927,85,795
01/01/2023 05:15:00 AM,-0.5207867925206601,0.8660254037844387,42,94
01/01/2023 05:16:00 AM,-0.702458713146207,0.848048096156426,84,756
01/01/2023 05:17:00 AM,-0.4010676487591992,0.8290375725550416,273,1250
01/01/2023 05:18:00 AM,-0.3419301108551984,0.8090169943749475,288,258
01/01/2023 05:19:00 AM,-0.7905877080820106,0.7880107536067219,87,1860
01/01/2023 05:20:00 AM,-0.8242451119862352,0.766044443118978,56,166
01/01/2023 05:21:00 AM,-0.6243527734444884,0.7431448254773942,276,833
01/01/2023 05:22:00 AM,-0.7241224090283799,0.7193398003386512,76,424
01/01/2023 05:23:00 AM,-0.4366753393923851,0.6946583704589973,274,1195
01/01/2023 05:24:00 AM,-0.7769373353190842,0.6691306063588582,85,1413
01/01/2023 05:25:00 AM,-0.8619768031699557,0.6427876096865394,72,368
01/01/2023 05:26:00 AM,-0.7742344502754832,0.6156614753256583,287,380
01/01/2023 05:27:00 AM,-0.7643513726569715,0.5877852522924731,340,122
01/01/2023 05:28:00 AM,-0.8645554358535325,0.5591929034707468,74,431
01/01/2023 05:29:00 AM,-0.8643049122761397,0.5299192642332049,359,121
01/01/2023 05:30:00 AM,-0.6897811910823963,0.5000000000000001,279,733
01/01/2023 05:31:00 AM,-0.8149270806079021,0.4694715627858908,76,533
01/01/2023 05:32:00 AM,-0.8638857412985861,0.4383711467890774,57,240
01/01/2023 05:33:00 AM,-1.061654230545755,0.4067366430758002,80,829
01/01/2023 05:34:00 AM,-0.8947894945531529,0.3746065934159119,280,703
01/01/2023 05:35:00 AM,-0.8916536715465421,0.3420201433256688,354,135
01/01/2023 05:36:00 AM,-0.7943331441542247,0.3090169943749474,288,425
01/01/2023 05:37:00 AM,-0.9751818306830572,0.2756373558169991,79,761
01/01/2023 05:38:00 AM,-0.8547130414290036,0.2419218955996676,285,518
01/01/2023 05:39:00 AM,-0.8492700404684447,0.2079116908177594,350,142
01/01/2023 05:40:00 AM,-1.0034065737967632,0.1736481776669304,77,654
01/01/2023 05:41:00 AM,-1.0652420531108278,0.1391731009600654,60,293
01/01/2023 05:42:00 AM,-0.95702056185723,0.1045284632676534,287,470
01/01/2023 05:43:00 AM,-1.054969701888168,0.0697564737441252,70,430
01/01/2023 05:44:00 AM,-1.0141231496970002,0.034899496702501,310,222
01/01/2023 05:45:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:46:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:47:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:48:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:49:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:50:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:51:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:52:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:53:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:54:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:55:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:56:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:57:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:58:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 05:59:00 AM,-1.0141231496970002,0.034899496702501,0,0
01/01/2023 06:00:00 AM,-1.1098502651607292,-0.034899496702501,53,490
01/01/2023 06:01:00 AM,-1.0608333640194787,-0.0697564737441252,305,249
01/01/2023 06:02:00 AM,-0.9784116344801412,-0.1045284632676534,292,370
01/01/2023 06:03:00 AM,-0.8142484702161534,-0.1391731009600654,281,695
01/01/2023 06:04:00 AM,-0.8610376552434011,-0.1736481776669304,53,240
01/01/2023 06:05:00 AM,-0.8289767404978543,-0.2079116908177594,316,194
