Position Date Time,Longitude,Latitude,Heading,Average Speed
01/04/2021 11:50:36 AM,-122.387543,37.751217,345,32
01/04/2021 11:51:28 AM,-122.38842,37.760315,345,17
01/04/2021 11:54:39 AM,-122.388733,37.764427,345,13
01/04/2021 11:55:21 AM,-122.389,37.767178,345,25
01/04/2021 11:55:34 AM,-122.389122,37.768406,345,22
01/04/2021 11:57:21 AM,-122.389511,37.772404,345,19
01/04/2021 12:00:21 PM,-122.392731,37.775345,315,13
01/04/2021 12:01:38 PM,-122.391937,37.777802,45,12
01/04/2021 12:01:21 PM,-122.393555,37.776112,315,11
01/04/2021 12:02:04 PM,-122.392403,37.777454,45,19
01/04/2021 12:02:35 PM,-122.39093,37.778606,45,24
01/04/2021 12:03:22 PM,-122.388031,37.783115,0,30
01/04/2021 12:04:21 PM,-122.387688,37.787109,0,27
01/04/2021 12:08:35 PM,-122.395279,37.794128,210,21
01/04/2021 12:08:21 PM,-122.394547,37.794296,315,13
01/04/2021 12:10:21 PM,-122.397728,37.792171,210,16
01/04/2021 12:12:39 PM,-122.400627,37.789928,225,21
01/04/2021 12:13:35 PM,-122.401672,37.789177,225,20
01/04/2021 12:14:21 PM,-122.40535,37.786243,225,14
01/04/2021 12:14:50 PM,-122.407227,37.784718,225,14
01/04/2021 12:16:08 PM,-122.408516,37.783718,225,14
01/04/2021 12:17:36 PM,-122.410538,37.78215,210,21
01/04/2021 12:17:20 PM,-122.409828,37.782696,225,12
01/04/2021 12:19:34 PM,-122.414368,37.779072,225,14
01/04/2021 12:21:30 PM,-122.417137,37.77689,225,14
01/04/2021 12:22:36 PM,-122.418068,37.776146,225,23
01/04/2021 12:23:40 PM,-122.42083,37.77401,225,25
01/04/2021 12:26:20 PM,-122.427208,37.768967,225,25
01/04/2021 12:28:20 PM,-122.429184,37.767395,225,25
01/04/2021 12:29:34 PM,-122.432686,37.764587,225,12
01/04/2021 12:29:20 PM,-122.431953,37.765213,225,24
01/04/2021 12:32:37 PM,-122.433113,37.763561,165,23
01/04/2021 12:51:30 PM,-122.433601,37.763794,30,14
01/04/2021 12:52:19 PM,-122.432388,37.764751,30,28
01/04/2021 12:53:56 PM,-122.428925,37.767479,45,18
01/04/2021 12:54:35 PM,-122.427628,37.768501,45,21
01/04/2021 12:55:32 PM,-122.423447,37.771812,45,15
01/04/2021 01:07:06 PM,-122.405907,37.78569,45,16
01/04/2021 01:07:36 PM,-122.404724,37.786644,45,23
01/04/2021 01:08:18 PM,-122.39994,37.79044,45,17
01/04/2021 01:08:37 PM,-122.403534,37.787594,30,14
01/04/2021 01:09:46 PM,-122.397362,37.792488,30,11
01/04/2021 01:14:38 PM,-122.391121,37.791977,150,26
01/04/2021 01:16:18 PM,-122.388718,37.789532,135,14
01/04/2021 01:17:18 PM,-122.388092,37.786724,180,25
01/04/2021 01:18:18 PM,-122.388794,37.780704,210,27
01/04/2021 01:19:17 PM,-122.391937,37.778194,210,22
01/04/2021 01:19:37 PM,-122.393478,37.776989,225,18
01/04/2021 01:20:36 PM,-122.392288,37.774899,135,20
01/04/2021 01:20:36 PM,-122.393066,37.77549,120,22
01/04/2021 01:22:37 PM,-122.389893,37.774189,165,20
01/04/2021 01:28:37 PM,-122.388466,37.758244,165,12
01/04/2021 01:28:20 PM,-122.388519,37.758766,165,23
01/04/2021 01:28:17 PM,-122.388649,37.759899,165,25
01/04/2021 01:29:36 PM,-122.388046,37.754482,165,16
01/04/2021 01:29:24 PM,-122.387749,37.75116,165,24
01/04/2021 01:31:17 PM,-122.38765,37.749485,165,22
01/04/2021 01:31:30 PM,-122.387421,37.747227,165,25
01/04/2021 01:32:17 PM,-122.387825,37.743404,195,24
01/04/2021 01:32:42 PM,-122.388939,37.740143,180,19
01/04/2021 01:34:37 PM,-122.389671,37.738121,180,17
01/04/2021 01:35:36 PM,-122.390198,37.736465,195,13
01/04/2021 01:39:37 PM,-122.392838,37.729168,195,13
01/04/2021 01:41:16 PM,-122.394028,37.726276,195,24
01/04/2021 01:41:34 PM,-122.395325,37.723446,195,16
01/04/2021 01:41:48 PM,-122.395103,37.7239,195,16
01/04/2021 01:43:00 PM,-122.396248,37.721329,195,11
01/04/2021 01:43:56 PM,-122.399315,37.715794,165,16
01/04/2021 01:45:35 PM,-122.399498,37.714527,195,25
01/04/2021 01:46:16 PM,-122.402061,37.712444,240,17
01/04/2021 01:46:48 PM,-122.403854,37.711193,210,15
01/04/2021 01:48:37 PM,-122.406265,37.710754,195,16
01/04/2021 01:49:40 PM,-122.405403,37.708912,105,17
01/04/2021 01:49:35 PM,-122.405899,37.709061,105,13
01/04/2021 02:07:37 PM,-122.404114,37.710377,30,20
01/04/2021 02:08:15 PM,-122.400352,37.713234,30,28
01/04/2021 02:09:15 PM,-122.398628,37.715546,15,32
01/04/2021 02:09:36 PM,-122.398132,37.717873,15,20
01/04/2021 02:10:06 PM,-122.397125,37.719112,30,25
01/04/2021 02:11:15 PM,-122.396553,37.72015,15,16
01/04/2021 02:12:35 PM,-122.395111,37.723377,15,23
01/04/2021 02:14:37 PM,-122.393616,37.726688,15,33
01/04/2021 02:15:37 PM,-122.393028,37.728012,15,14
01/04/2021 02:17:37 PM,-122.391602,37.73204,15,11
01/04/2021 02:18:15 PM,-122.391106,37.733562,0,17
01/04/2021 02:20:36 PM,-122.389671,37.737518,0,15
01/04/2021 02:23:15 PM,-122.387268,37.748177,345,19
01/04/2021 02:24:42 PM,-122.387505,37.750595,345,25
01/04/2021 02:26:26 PM,-122.388489,37.760971,345,18
01/04/2021 02:27:28 PM,-122.388603,37.762028,345,20
01/04/2021 02:27:37 PM,-122.388603,37.762028,345,20
01/04/2021 02:28:36 PM,-122.388756,37.764538,345,13
01/04/2021 02:30:36 PM,-122.389267,37.769932,345,16
01/04/2021 02:31:14 PM,-122.389397,37.771179,345,24
01/04/2021 02:34:35 PM,-122.39283,37.775417,315,12
01/04/2021 02:35:14 PM,-122.393494,37.776062,315,14
01/04/2021 02:37:14 PM,-122.388802,37.780216,30,29
01/04/2021 02:37:44 PM,-122.387947,37.783649,0,22
01/04/2021 02:38:14 PM,-122.387718,37.786621,0,25
01/04/2021 02:39:36 PM,-122.390961,37.792515,315,26
01/04/2021 02:47:35 PM,-122.402626,37.788357,210,19
01/04/2021 02:48:44 PM,-122.407349,37.784618,210,16
01/04/2021 02:49:40 PM,-122.408615,37.783615,210,24
01/04/2021 02:58:37 PM,-122.417717,37.776413,225,24
01/04/2021 03:00:38 PM,-122.420952,37.773899,210,27
01/04/2021 03:01:13 PM,-122.423454,37.771904,210,24
01/04/2021 03:02:13 PM,-122.426231,37.769711,225,22
01/04/2021 03:04:12 PM,-122.428802,37.767727,210,16
01/04/2021 03:05:38 PM,-122.432381,37.764843,210,16
01/04/2021 03:13:12 PM,-122.420921,37.753983,165,11
01/04/2021 03:14:00 PM,-122.420738,37.751995,165,18
01/04/2021 03:14:12 PM,-122.420631,37.750977,165,13
01/04/2021 03:15:12 PM,-122.420364,37.748562,165,16
01/04/2021 03:18:12 PM,-122.411118,37.748238,75,14
01/04/2021 03:20:12 PM,-122.40332,37.749393,75,30
01/04/2021 03:21:12 PM,-122.396461,37.749706,75,33
01/04/2021 03:23:11 PM,-122.390884,37.754711,345,22
01/04/2021 08:52:50 PM,-122.392006,37.755062,180,13
01/04/2021 08:54:34 PM,-122.392242,37.758652,345,50
01/04/2021 08:55:34 PM,-122.397316,37.769032,330,34
01/04/2021 08:56:34 PM,-122.3946,37.7757,45,22
01/04/2021 08:57:34 PM,-122.392632,37.777267,30,23
01/04/2021 08:58:34 PM,-122.393936,37.779827,315,12
01/04/2021 08:59:34 PM,-122.395241,37.780849,315,21
01/04/2021 09:00:34 PM,-122.398422,37.78339,315,22
01/04/2021 09:01:33 PM,-122.401031,37.787067,45,22
01/04/2021 09:02:33 PM,-122.400177,37.787704,45,21
01/04/2021 09:04:42 PM,-122.395561,37.790852,135,18
01/04/2021 09:30:44 PM,-122.398987,37.790512,210,22
01/04/2021 09:32:46 PM,-122.405144,37.787739,255,17
01/04/2021 09:33:48 PM,-122.404556,37.787823,255,13
01/04/2021 09:34:41 PM,-122.4058,37.787666,255,15
01/04/2021 09:35:32 PM,-122.406754,37.787579,255,18
01/04/2021 09:36:32 PM,-122.41021,37.787128,255,20
01/04/2021 09:36:41 PM,-122.41021,37.787128,255,20
01/04/2021 09:37:24 PM,-122.412117,37.786854,255,18
01/04/2021 09:37:40 PM,-122.412773,37.786785,255,13
01/04/2021 09:39:41 PM,-122.418777,37.786079,255,14
01/04/2021 09:41:41 PM,-122.427582,37.785194,255,16
01/04/2021 09:41:02 PM,-122.423866,37.78545,255,22
01/04/2021 09:40:48 PM,-122.426598,37.785305,255,27
01/04/2021 09:42:32 PM,-122.431854,37.784695,255,26
01/04/2021 09:42:41 PM,-122.432877,37.784565,255,17
01/04/2021 09:43:26 PM,-122.434807,37.784306,240,26
01/04/2021 09:43:18 PM,-122.434555,37.784355,255,23
01/04/2021 09:43:41 PM,-122.435646,37.784126,255,30
01/04/2021 09:46:42 PM,-122.439377,37.783455,255,12
01/04/2021 09:47:41 PM,-122.443916,37.78289,255,22
01/04/2021 09:49:10 PM,-122.448891,37.782394,255,21
01/04/2021 09:50:31 PM,-122.453606,37.781784,255,25
01/04/2021 09:50:41 PM,-122.455025,37.781601,255,28
01/04/2021 09:51:41 PM,-122.461098,37.781296,255,18
01/04/2021 09:51:36 PM,-122.463097,37.7812,255,24
01/04/2021 09:52:41 PM,-122.463982,37.781155,255,19
01/04/2021 09:55:31 PM,-122.474136,37.780674,255,25
01/04/2021 09:55:41 PM,-122.475288,37.780613,255,24
01/04/2021 09:55:30 PM,-122.474899,37.780632,255,25
01/04/2021 09:59:41 PM,-122.486687,37.78009,255,27
01/04/2021 10:00:31 PM,-122.493462,37.779789,255,26
01/04/2021 10:00:42 PM,-122.495979,37.779659,255,26
01/04/2021 10:01:31 PM,-122.496864,37.779617,255,24
01/04/2021 10:03:31 PM,-122.507439,37.780033,255,18
01/04/2021 10:04:04 PM,-122.509399,37.779194,165,11
01/04/2021 10:30:20 PM,-122.499458,37.779373,75,20
01/04/2021 10:31:29 PM,-122.492691,37.779659,75,23
01/04/2021 10:31:34 PM,-122.491135,37.779728,75,21
01/04/2021 10:33:29 PM,-122.484917,37.779999,75,15
01/04/2021 10:35:00 PM,-122.476021,37.780407,75,19
01/04/2021 10:34:29 PM,-122.478371,37.780327,75,25
01/04/2021 10:36:29 PM,-122.473579,37.780518,75,24
01/04/2021 10:36:48 PM,-122.47039,37.780666,75,19
01/04/2021 10:40:29 PM,-122.465363,37.780876,75,15
01/04/2021 10:46:34 PM,-122.443268,37.782734,75,21
01/04/2021 10:45:29 PM,-122.453163,37.781651,75,25
01/04/2021 10:46:56 PM,-122.445457,37.782455,75,11
01/04/2021 10:48:28 PM,-122.438934,37.783306,60,22
01/04/2021 10:51:48 PM,-122.430489,37.784523,75,24
01/04/2021 10:54:28 PM,-122.42186,37.784649,75,15
01/04/2021 10:53:28 PM,-122.425735,37.785149,75,26
01/04/2021 10:57:28 PM,-122.415138,37.785515,75,14
01/04/2021 11:02:28 PM,-122.403404,37.787678,30,17
01/04/2021 11:02:50 PM,-122.402893,37.788101,30,16
01/04/2021 11:03:34 PM,-122.402016,37.788822,30,19
01/04/2021 11:04:24 PM,-122.399879,37.790466,30,14
01/04/2021 11:31:26 PM,-122.400513,37.790226,225,17
01/04/2021 11:30:27 PM,-122.396568,37.790176,300,21
01/04/2021 11:30:28 PM,-122.397278,37.790707,315,21
01/04/2021 11:32:00 PM,-122.402267,37.788868,210,16
01/04/2021 11:34:18 PM,-122.406769,37.787632,255,18
01/04/2021 11:39:04 PM,-122.418999,37.786022,255,22
01/04/2021 11:42:00 PM,-122.423225,37.7855,255,20
01/04/2021 11:42:18 PM,-122.423225,37.7855,255,20
01/04/2021 11:43:08 PM,-122.426811,37.785255,255,20
01/04/2021 11:43:56 PM,-122.430733,37.784813,270,11
01/04/2021 11:45:26 PM,-122.436508,37.784016,255,24
01/04/2021 11:48:26 PM,-122.440224,37.783333,255,25
01/04/2021 11:49:02 PM,-122.445412,37.782696,255,19
01/04/2021 11:50:40 PM,-122.44883,37.782406,255,19
01/04/2021 11:51:26 PM,-122.452309,37.781952,255,22
01/04/2021 11:54:25 PM,-122.467491,37.780998,270,15
01/04/2021 11:54:44 PM,-122.47052,37.780849,255,22
01/04/2021 11:52:25 PM,-122.457825,37.781422,255,24
01/04/2021 11:56:36 PM,-122.477974,37.780495,255,21
01/04/2021 11:56:50 PM,-122.474693,37.78064,255,23
01/04/2021 07:29:34 AM,-122.391823,37.754356,165,23
01/04/2021 07:30:34 AM,-122.392708,37.752132,165,21
01/04/2021 07:31:34 AM,-122.395325,37.749874,255,13
01/04/2021 07:34:28 AM,-122.407234,37.748665,240,23
01/04/2021 07:35:34 AM,-122.411118,37.748356,255,23
01/04/2021 07:37:10 AM,-122.416428,37.74828,255,28
01/04/2021 07:39:34 AM,-122.420624,37.751804,345,14
01/04/2021 07:42:34 AM,-122.421539,37.761227,345,24
01/04/2021 07:43:34 AM,-122.42337,37.763218,255,11
01/04/2021 07:44:34 AM,-122.427513,37.762966,255,25
01/04/2021 07:45:34 AM,-122.430077,37.762817,255,23
01/04/2021 07:46:26 AM,-122.434128,37.76255,255,15
01/04/2021 07:47:24 AM,-122.433586,37.763817,45,12
01/04/2021 07:49:29 AM,-122.429352,37.767139,30,13
01/04/2021 07:50:33 AM,-122.427429,37.768654,30,17
01/04/2021 07:50:29 AM,-122.427803,37.768356,30,25
01/04/2021 07:50:50 AM,-122.424492,37.770977,45,21
01/04/2021 07:51:29 AM,-122.424911,37.770645,45,18
01/04/2021 07:53:33 AM,-122.421608,37.773216,30,21
01/04/2021 07:56:33 AM,-122.414856,37.778599,45,14
01/04/2021 07:57:26 AM,-122.412567,37.780399,45,13
01/04/2021 07:58:33 AM,-122.40976,37.782635,45,19
01/04/2021 08:04:33 AM,-122.400253,37.790115,30,19
01/04/2021 08:05:10 AM,-122.398529,37.791485,45,19
01/04/2021 08:05:30 AM,-122.398857,37.791229,45,17
01/04/2021 08:07:32 AM,-122.39521,37.794102,45,14
01/04/2021 08:07:54 AM,-122.39373,37.793629,135,12
01/04/2021 08:10:48 AM,-122.389946,37.79055,120,20
01/04/2021 08:10:32 AM,-122.391022,37.791718,150,22
01/04/2021 08:13:38 AM,-122.390663,37.779202,225,12
01/04/2021 08:17:46 AM,-122.392258,37.774857,135,22
01/04/2021 08:19:32 AM,-122.389755,37.771965,165,25
01/04/2021 08:19:30 AM,-122.389793,37.772282,165,26
01/04/2021 08:20:30 AM,-122.389671,37.771076,165,13
01/04/2021 08:20:32 AM,-122.389656,37.770874,165,18
01/04/2021 08:21:12 AM,-122.388962,37.766991,165,24
01/04/2021 08:24:20 AM,-122.388519,37.758812,165,24
01/04/2021 08:23:44 AM,-122.388496,37.758533,165,20
01/04/2021 08:24:29 AM,-122.388527,37.758911,165,24
01/04/2021 08:26:30 AM,-122.387924,37.752876,165,28
01/04/2021 08:26:32 AM,-122.387886,37.752548,165,26
01/04/2021 08:27:54 AM,-122.387428,37.746883,165,30
01/04/2021 08:28:31 AM,-122.387764,37.743618,195,25
01/04/2021 08:28:32 AM,-122.38784,37.743435,195,22
01/04/2021 08:29:58 AM,-122.388351,37.741943,180,17
01/04/2021 08:30:31 AM,-122.388321,37.742073,180,12
01/04/2021 08:35:31 AM,-122.392052,37.73135,195,26
01/04/2021 08:35:30 AM,-122.391968,37.73156,195,28
01/04/2021 08:38:31 AM,-122.393333,37.727928,195,14
01/04/2021 08:39:24 AM,-122.394432,37.725491,195,19
01/04/2021 08:39:40 AM,-122.395119,37.723915,195,16
01/04/2021 08:39:31 AM,-122.394394,37.725555,195,16
01/04/2021 08:40:30 AM,-122.395767,37.722534,195,14
01/04/2021 08:40:31 AM,-122.395805,37.722412,195,16
01/04/2021 08:40:50 AM,-122.396324,37.721233,195,14
01/04/2021 08:42:31 AM,-122.399529,37.716805,165,38
01/04/2021 08:42:31 AM,-122.399612,37.717121,165,40
01/04/2021 08:44:20 AM,-122.40332,37.711906,210,18
01/04/2021 08:44:30 AM,-122.403214,37.71204,210,19
01/04/2021 08:46:52 AM,-122.404816,37.709301,15,13
01/04/2021 08:46:30 AM,-122.406052,37.709106,105,16
01/04/2021 08:47:31 AM,-122.404846,37.70924,15,16
01/04/2021 09:03:24 AM,-122.4039,37.710663,15,11
01/04/2021 09:02:54 AM,-122.40435,37.710129,30,13
01/04/2021 09:04:33 AM,-122.400772,37.712818,30,11
01/04/2021 09:05:29 AM,-122.397964,37.718166,30,25
01/04/2021 09:05:32 AM,-122.397896,37.71825,30,24
01/04/2021 09:08:33 AM,-122.392441,37.729534,15,24
01/04/2021 09:08:29 AM,-122.392517,37.72934,15,24
01/04/2021 09:09:29 AM,-122.391739,37.73164,15,14
01/04/2021 09:09:33 AM,-122.391678,37.731789,15,11
01/04/2021 09:10:29 AM,-122.391022,37.733715,15,14
01/04/2021 09:13:32 AM,-122.389069,37.739174,15,22
01/04/2021 09:13:29 AM,-122.389069,37.739174,15,22
01/04/2021 09:14:29 AM,-122.388557,37.740654,0,15
01/04/2021 09:14:31 AM,-122.388535,37.740715,0,15
01/04/2021 09:15:33 AM,-122.387222,37.744446,15,29
01/04/2021 09:15:29 AM,-122.387306,37.744209,15,30
01/04/2021 09:16:29 AM,-122.387268,37.748013,345,20
01/04/2021 09:17:29 AM,-122.387558,37.751343,345,30
01/04/2021 09:17:34 AM,-122.387573,37.751823,345,28
01/04/2021 09:17:16 AM,-122.387527,37.750771,345,28
01/04/2021 09:22:29 AM,-122.388489,37.7603,345,16
01/04/2021 09:22:32 AM,-122.388489,37.760368,345,17
01/04/2021 09:22:46 AM,-122.38868,37.762756,345,29
01/04/2021 09:23:29 AM,-122.388939,37.766438,345,25
01/04/2021 09:29:28 AM,-122.392654,37.775276,315,21
01/04/2021 09:29:33 AM,-122.392853,37.775444,315,16
01/04/2021 09:31:02 AM,-122.392303,37.777527,45,19
01/04/2021 09:31:20 AM,-122.392303,37.777527,45,19
01/04/2021 09:32:28 AM,-122.388802,37.780315,30,30
01/04/2021 09:32:35 AM,-122.388382,37.780827,15,30
01/04/2021 09:33:14 AM,-122.38784,37.785271,0,30
01/04/2021 09:33:33 AM,-122.387802,37.785755,0,27
01/04/2021 09:34:28 AM,-122.388489,37.789738,300,11
01/04/2021 09:34:31 AM,-122.38858,37.789818,315,15
01/04/2021 09:35:28 AM,-122.393059,37.794262,300,11
01/04/2021 09:36:50 AM,-122.397202,37.792622,225,12
01/04/2021 09:36:28 AM,-122.395668,37.793812,210,19
01/04/2021 09:37:32 AM,-122.397369,37.792488,225,18
01/04/2021 09:38:28 AM,-122.39827,37.791752,210,19
01/04/2021 09:38:34 AM,-122.398636,37.791443,210,19
01/04/2021 09:41:28 AM,-122.403351,37.787716,225,13
01/04/2021 09:42:10 AM,-122.406624,37.78516,225,21
01/04/2021 09:42:34 AM,-122.407021,37.784851,210,13
01/04/2021 09:47:28 AM,-122.416603,37.777317,210,13
01/04/2021 09:49:27 AM,-122.418251,37.776028,210,20
01/04/2021 09:49:34 AM,-122.418556,37.775776,225,13
01/04/2021 09:51:27 AM,-122.42009,37.774578,210,13
01/04/2021 09:51:30 AM,-122.420807,37.774052,225,20
01/04/2021 09:53:32 AM,-122.425079,37.770657,210,22
01/04/2021 09:54:33 AM,-122.425453,37.770363,225,28
01/04/2021 09:54:54 AM,-122.42646,37.769562,225,21
01/04/2021 09:55:34 AM,-122.426872,37.769234,225,23
01/04/2021 09:56:27 AM,-122.429802,37.76693,210,19
01/04/2021 09:57:34 AM,-122.432358,37.764893,210,18
01/04/2021 09:57:27 AM,-122.431816,37.765327,225,30
01/05/2021 12:02:25 AM,-122.491676,37.779896,255,18
01/05/2021 12:03:20 AM,-122.495705,37.779678,255,25
01/05/2021 12:03:25 AM,-122.495232,37.779694,255,23
01/05/2021 12:04:36 AM,-122.503677,37.779724,270,14
01/05/2021 12:06:25 AM,-122.507332,37.780041,270,19
01/05/2021 12:06:58 AM,-122.509422,37.779182,165,14
01/05/2021 12:20:38 AM,-122.491257,37.779701,75,20
01/05/2021 12:20:24 AM,-122.493614,37.779617,75,21
01/05/2021 12:19:24 AM,-122.499741,37.779339,75,22
01/05/2021 12:21:30 AM,-122.485741,37.779949,75,21
01/05/2021 12:23:24 AM,-122.481407,37.780167,75,24
01/05/2021 12:25:24 AM,-122.47551,37.780426,75,11
01/05/2021 12:27:10 AM,-122.470184,37.780666,75,24
01/05/2021 12:26:40 AM,-122.469635,37.780693,75,20
01/05/2021 12:33:24 AM,-122.454124,37.781506,75,25
01/05/2021 12:34:52 AM,-122.445419,37.782429,75,14
01/05/2021 12:34:32 AM,-122.442963,37.782749,75,20
01/05/2021 12:36:26 AM,-122.433884,37.784065,75,21
01/05/2021 12:38:23 AM,-122.43103,37.784431,75,22
01/05/2021 12:38:22 AM,-122.430328,37.784538,75,22
01/05/2021 12:41:50 AM,-122.419708,37.78495,75,16
01/05/2021 12:44:40 AM,-122.408783,37.786335,75,18
01/05/2021 12:44:20 AM,-122.414627,37.78558,75,14
01/05/2021 12:45:23 AM,-122.412537,37.785854,75,17
01/05/2021 12:48:23 AM,-122.40464,37.786804,75,12
01/05/2021 12:50:23 AM,-122.399696,37.790684,45,11
01/05/2021 01:33:04 AM,-122.480858,37.780376,255,16
01/05/2021 01:38:00 AM,-122.495705,37.779667,255,25
01/05/2021 01:40:20 AM,-122.505165,37.77985,270,18
01/05/2021 01:41:18 AM,-122.509438,37.779205,165,12
01/05/2021 01:43:20 AM,-122.499664,37.779354,75,20
01/05/2021 01:41:20 AM,-122.509399,37.779106,150,11
01/05/2021 01:02:56 AM,-122.397171,37.790928,300,22
01/05/2021 01:03:36 AM,-122.398743,37.791573,225,15
01/05/2021 01:44:20 AM,-122.493683,37.779621,75,20
01/05/2021 01:44:34 AM,-122.491203,37.779713,75,21
01/05/2021 01:45:20 AM,-122.48703,37.779915,75,23
01/05/2021 01:46:20 AM,-122.480042,37.780231,75,23
01/05/2021 01:48:54 AM,-122.470261,37.780655,75,20
01/05/2021 01:10:00 AM,-122.410446,37.787182,255,20
01/05/2021 01:13:18 AM,-122.418694,37.786045,240,17
01/05/2021 01:17:36 AM,-122.429733,37.784874,255,20
01/05/2021 01:20:21 AM,-122.436111,37.784046,255,26
01/05/2021 01:21:28 AM,-122.44381,37.782879,255,24
01/05/2021 01:23:42 AM,-122.448708,37.782417,255,16
01/05/2021 01:25:16 AM,-122.453598,37.781784,255,21
01/05/2021 01:52:20 AM,-122.460091,37.781113,75,13
01/05/2021 01:50:20 AM,-122.466087,37.780846,75,23
01/05/2021 01:51:20 AM,-122.463455,37.78096,75,21
01/05/2021 01:53:20 AM,-122.454773,37.781422,75,21
01/05/2021 01:54:20 AM,-122.447937,37.782272,75,11
01/05/2021 01:27:58 AM,-122.461105,37.781284,255,16
01/05/2021 01:31:21 AM,-122.47139,37.780804,255,27
01/05/2021 01:30:21 AM,-122.469032,37.780918,255,19
01/05/2021 01:31:40 AM,-122.474892,37.780621,255,25
01/05/2021 01:32:21 AM,-122.47892,37.780457,270,14
01/05/2021 01:55:48 AM,-122.445503,37.782433,75,13
01/05/2021 01:56:20 AM,-122.443336,37.782707,75,19
01/05/2021 01:57:20 AM,-122.436981,37.783695,75,22
01/05/2021 01:59:16 AM,-122.430382,37.784523,75,23
01/05/2021 01:58:52 AM,-122.430847,37.784451,75,23
01/05/2021 10:26:58 AM,-122.461983,37.785278,75,15
01/05/2021 10:27:57 AM,-122.461906,37.78529,75,14
01/05/2021 10:28:55 AM,-122.462723,37.785305,255,15
01/05/2021 10:29:55 AM,-122.464508,37.783623,165,15
01/05/2021 10:30:22 AM,-122.464355,37.780991,165,13
01/05/2021 10:30:59 AM,-122.464355,37.780888,165,11
01/05/2021 10:31:36 AM,-122.464241,37.779469,165,12
01/05/2021 10:31:16 AM,-122.464218,37.779148,165,12
01/05/2021 10:32:56 AM,-122.464027,37.77655,165,19
01/05/2021 10:32:56 AM,-122.464027,37.77655,165,19
01/05/2021 10:28:58 AM,-122.462891,37.78529,255,16
01/05/2021 10:34:58 AM,-122.465942,37.773506,165,12
01/05/2021 10:37:02 AM,-122.469574,37.769745,195,15
01/05/2021 10:37:59 AM,-122.46965,37.769573,195,13
